SalesOrderID,ProductID,QuantitySold,OrderDate,Deposit,TransactionDate,PaymentMethod,TotalAmount,Tax,Discount,WarehouseID,EmployeeID,CustomerID
7290,274,4,2018-04-15 07:34:50,482.4,2018-05-21 07:34:50,Cash,6471.79,550.84,375.04,7,59,499
7291,284,37,2018-05-31 10:05:40,252.13,2018-07-29 10:05:40,Bank Transfer,897.41,807.19,289.53,6,82,574
7292,480,96,2022-03-26 08:27:48,343,2022-05-14 08:27:48,Bank Transfer,9577.74,465.11,135.13,9,7,895
7293,456,91,2014-01-02 15:21:39,938.36,2014-02-27 15:21:39,Credit Card,1922.92,774.75,49.72,4,53,339
7294,386,59,2018-05-09 18:19:38,38.86,2018-06-08 18:19:38,Bank Transfer,7479.52,228.66,174.37,8,53,663
7295,295,26,2012-07-03 11:59:21,71.25,2012-08-11 11:59:21,Credit Card,7073.64,139.43,349.12,5,42,701
7296,320,24,2021-08-26 05:37:03,520.09,2021-10-09 05:37:03,Bank Transfer,9472.7,690.9,289.05,4,90,756
7297,316,98,2022-08-21 14:39:45,458.68,2022-10-17 14:39:45,Credit Card,9963.99,732.25,216.7,8,100,555
7298,45,49,2021-04-03 10:04:16,926.25,2021-05-19 10:04:16,Credit Card,3075.98,194.25,260.52,4,87,246
7299,238,91,2024-03-21 02:31:32,834.66,2024-04-24 02:31:32,Bank Transfer,2741.81,524.61,388.77,2,7,155
7300,260,11,2011-01-11 18:38:24,506.11,2011-02-14 18:38:24,Credit Card,9991.51,182.63,61.15,4,90,732
7301,352,31,2020-10-19 19:49:27,491.51,2020-12-17 19:49:27,Credit Card,5485.67,644.53,470.89,4,98,172
7302,8,62,2021-04-04 12:32:13,869.15,2021-05-11 12:32:13,Credit Card,341.81,100.3,35.67,1,57,126
7303,378,75,2023-03-08 14:37:17,869.72,2023-04-23 14:37:17,Cash,1615.94,940.4,310.08,8,25,94
7304,284,99,2013-09-14 00:58:07,151.29,2013-11-07 00:58:07,Credit Card,6378.39,116.48,155.22,3,91,743
7305,244,66,2014-05-31 11:32:08,558.12,2014-07-25 11:32:08,Credit Card,7906.07,218.8,357.78,8,32,323
7306,215,14,2020-04-02 12:54:50,553.11,2020-05-19 12:54:50,Bank Transfer,9423.4,385.15,334.85,7,85,454
7307,314,65,2023-08-03 06:18:18,18.95,2023-09-21 06:18:18,Bank Transfer,6882.65,985.2,149.85,3,66,234
7308,366,95,2010-11-04 21:39:14,324.5,2010-12-23 21:39:14,Credit Card,4106.47,769.12,461.32,1,24,397
7309,470,37,2012-04-23 03:51:13,337.59,2012-06-20 03:51:13,Bank Transfer,2892.57,881.2,97.28,3,47,42
7310,88,85,2019-02-02 11:48:53,39.11,2019-03-14 11:48:53,Credit Card,5203.89,162.62,182.99,6,100,969
7311,154,88,2021-11-30 23:35:47,296.2,2022-01-06 23:35:47,Credit Card,1323.68,277.24,387.71,7,34,837
7312,91,32,2012-07-26 22:28:23,584.36,2012-09-15 22:28:23,Bank Transfer,4814.79,534.74,104.22,3,83,16
7313,147,22,2021-02-12 01:50:34,983.68,2021-03-20 01:50:34,Credit Card,6965.84,422.49,170.19,4,85,992
7314,412,13,2014-10-06 16:10:08,420.61,2014-11-05 16:10:08,Cash,5343.41,8.48,380.58,4,50,995
7315,53,55,2013-07-12 00:54:22,532.9,2013-08-21 00:54:22,Credit Card,3696.86,648.66,61.13,5,86,973
7316,353,85,2018-06-08 12:40:38,563.33,2018-08-07 12:40:38,Cash,2222.67,73.53,328.7,7,10,220
7317,84,91,2011-11-16 18:46:40,469.6,2012-01-01 18:46:40,Bank Transfer,4462.97,786.85,368.69,8,97,253
7318,323,4,2017-09-07 16:34:46,501.72,2017-10-10 16:34:46,Bank Transfer,5320.27,230.8,294.52,9,17,571
7319,224,79,2021-01-24 18:26:30,905.21,2021-03-20 18:26:30,Bank Transfer,6511.63,947.58,236.22,10,20,757
7320,355,100,2011-04-29 17:53:31,398.18,2011-05-29 17:53:31,Cash,7399.67,5.02,228.01,10,44,190
7321,352,5,2013-12-25 16:49:58,72.25,2014-01-27 16:49:58,Credit Card,5751.26,467.78,396.77,10,92,892
7322,50,34,2022-10-24 18:01:55,172.29,2022-12-19 18:01:55,Cash,9232.94,240.14,454.77,5,24,657
7323,114,68,2022-03-04 06:03:22,460.22,2022-04-27 06:03:22,Credit Card,4476.07,942.62,197.8,8,19,351
7324,410,23,2022-05-28 01:54:12,930.21,2022-06-28 01:54:12,Cash,1359.95,2.98,409.44,5,8,327
7325,5,99,2017-02-04 19:51:46,541.96,2017-03-09 19:51:46,Credit Card,5332.36,710.98,79.52,3,88,335
7326,312,95,2024-01-27 08:51:18,778.42,2024-03-20 08:51:18,Bank Transfer,3180.88,907.33,148.5,5,86,395
7327,205,51,2013-04-21 08:35:38,929.44,2013-05-30 08:35:38,Cash,7716.99,340.62,24.29,1,48,851
7328,419,93,2017-06-12 02:03:29,973.71,2017-08-03 02:03:29,Credit Card,3634.96,496.99,81.32,5,61,706
7329,248,27,2020-02-01 22:52:35,722.34,2020-03-17 22:52:35,Bank Transfer,6334.57,561.43,268.65,10,90,288
7330,210,3,2013-10-06 12:15:12,306.18,2013-11-06 12:15:12,Credit Card,3158.8,568.53,28.12,6,95,844
7331,224,22,2022-03-15 04:02:14,63.05,2022-05-03 04:02:14,Cash,3589.55,192.15,288.62,6,18,818
7332,50,67,2018-12-15 04:58:15,733.01,2019-01-23 04:58:15,Credit Card,5824.71,264.73,242.64,9,4,862
7333,53,36,2024-02-14 18:29:54,462.08,2024-03-19 18:29:54,Credit Card,5309.66,712.77,301.07,10,43,237
7334,155,12,2015-01-25 20:12:48,596.41,2015-03-13 20:12:48,Cash,4431.41,875.09,449.47,2,1,528
7335,113,51,2010-12-23 18:05:02,881.58,2011-01-22 18:05:02,Bank Transfer,6454.45,177.41,166.26,6,28,208
7336,198,59,2021-04-13 16:25:19,746.46,2021-05-27 16:25:19,Cash,7180.89,772.22,290.49,7,79,347
7337,6,1,2019-02-01 14:31:43,245.3,2019-03-03 14:31:43,Bank Transfer,8005.63,250.13,331.45,3,31,948
7338,156,28,2024-07-10 02:15:10,325.28,2024-08-13 02:15:10,Cash,9053.91,581.67,219.24,3,87,636
7339,490,39,2015-12-15 05:33:13,51.03,2016-02-03 05:33:13,Cash,2990.78,541.79,450.85,7,53,251
7340,118,27,2012-03-13 13:25:13,426.8,2012-04-18 13:25:13,Bank Transfer,3353.49,25.81,100.17,9,74,746
7341,157,3,2012-09-26 11:23:38,938,2012-11-17 11:23:38,Bank Transfer,7841.15,574.03,7.46,10,19,419
7342,355,21,2022-02-03 15:12:50,336.57,2022-03-14 15:12:50,Cash,631.79,596.44,411.64,5,83,329
7343,243,29,2013-08-25 21:27:39,252.26,2013-10-11 21:27:39,Cash,8102.91,763.8,464.89,5,57,407
7344,474,90,2013-08-03 03:08:51,72.8,2013-10-02 03:08:51,Bank Transfer,7161.72,908.84,57.5,8,69,301
7345,13,84,2013-07-12 06:33:11,582.69,2013-09-02 06:33:11,Bank Transfer,7323.25,768.79,376.28,3,85,643
7346,462,83,2019-11-09 15:58:10,153.29,2020-01-06 15:58:10,Bank Transfer,5792.77,814.24,379.69,5,16,47
7347,490,1,2022-11-16 03:44:53,682.06,2022-12-24 03:44:53,Bank Transfer,7871.6,930.55,405.74,1,19,113
7348,2,54,2014-05-01 18:57:19,194.9,2014-06-24 18:57:19,Bank Transfer,1035.35,405.39,72.86,7,64,717
7349,92,10,2018-12-12 00:27:05,968.44,2019-02-03 00:27:05,Bank Transfer,2107,241.27,213.25,7,74,937
7350,41,88,2016-03-18 21:55:28,694.26,2016-05-06 21:55:28,Cash,4835.91,28.52,59.74,4,34,874
7351,208,51,2016-08-25 10:23:24,441.32,2016-10-08 10:23:24,Credit Card,4621.42,501.18,437.48,2,4,477
7352,213,25,2019-07-19 15:24:16,159.2,2019-08-23 15:24:16,Credit Card,3464.28,843.56,300.87,6,6,203
7353,81,74,2016-06-19 21:19:44,138.98,2016-07-30 21:19:44,Credit Card,3688.48,498.05,168.23,3,5,552
7354,312,5,2018-07-25 10:01:56,228.21,2018-09-16 10:01:56,Cash,8101.64,658.4,139.63,2,51,547
7355,130,29,2016-08-06 06:02:28,37.84,2016-09-15 06:02:28,Bank Transfer,3571.08,906.19,192.83,5,83,918
7356,114,78,2021-06-02 19:49:35,662.02,2021-07-20 19:49:35,Bank Transfer,4853.65,565.69,307.81,7,26,736
7357,149,41,2019-07-10 16:23:01,219.34,2019-08-23 16:23:01,Cash,5966.32,151.94,235.63,2,75,396
7358,66,55,2022-07-31 16:37:07,873.66,2022-09-14 16:37:07,Credit Card,6099.31,449.62,178.07,1,98,879
7359,483,50,2017-01-10 06:33:39,430.53,2017-02-17 06:33:39,Bank Transfer,5838.67,859.68,146.18,2,99,481
7360,168,48,2020-01-03 17:45:27,9.59,2020-02-23 17:45:27,Credit Card,6506.61,334.11,27.84,1,25,214
7361,263,79,2018-01-07 19:24:58,465.8,2018-02-07 19:24:58,Bank Transfer,327.46,590.43,246.46,9,61,743
7362,451,53,2012-02-06 23:48:55,314.6,2012-04-01 23:48:55,Credit Card,6355.52,775.89,434.39,9,69,220
7363,186,44,2016-04-08 02:29:26,831.22,2016-05-10 02:29:26,Bank Transfer,6966.65,962.48,273.34,9,82,269
7364,378,75,2010-12-24 08:11:28,189.29,2011-02-15 08:11:28,Cash,1401.81,261.41,136.01,3,30,405
7365,75,15,2021-02-11 06:37:16,820.78,2021-03-28 06:37:16,Cash,4687.94,348.22,429.11,5,102,765
7366,71,89,2020-10-31 16:29:52,326.52,2020-12-03 16:29:52,Credit Card,3457.13,656.65,105.14,7,97,495
7367,361,64,2018-06-26 07:44:41,646.59,2018-08-24 07:44:41,Bank Transfer,6172.24,502.87,157.08,8,24,217
7368,121,3,2022-11-10 17:31:41,716.76,2022-12-18 17:31:41,Bank Transfer,7822.02,115.93,356.73,1,89,242
7369,434,7,2013-10-29 05:41:37,584.28,2013-12-02 05:41:37,Cash,4193.56,901.05,32.26,10,3,402
7370,468,93,2012-04-23 11:07:53,392.09,2012-06-11 11:07:53,Credit Card,668.77,249.13,130.79,2,83,606
7371,167,51,2016-06-29 16:56:35,882.32,2016-08-09 16:56:35,Bank Transfer,2608.45,708.76,466.44,3,81,799
7372,322,60,2011-10-08 19:43:10,421.29,2011-11-09 19:43:10,Cash,2805.02,471.04,389.67,3,95,111
7373,157,61,2015-05-04 18:05:04,355.74,2015-06-22 18:05:04,Credit Card,9616.65,940.47,82.41,10,11,19
7374,11,16,2011-10-09 12:52:01,514.17,2011-12-04 12:52:01,Credit Card,5922.3,404.32,265.17,8,17,245
7375,261,70,2017-12-28 09:55:46,176.21,2018-02-22 09:55:46,Bank Transfer,6265.39,785.55,495.19,5,82,416
7376,297,27,2013-06-13 08:45:41,374.14,2013-08-10 08:45:41,Bank Transfer,4321.29,370.62,16.46,1,41,423
7377,435,37,2011-02-28 11:37:47,373.39,2011-04-23 11:37:47,Cash,1698.31,543.77,61.91,3,54,251
7378,56,47,2013-10-09 05:38:43,259.44,2013-11-10 05:38:43,Bank Transfer,4724.63,225.44,111.78,6,90,361
7379,292,53,2015-07-02 07:23:46,266.86,2015-08-05 07:23:46,Bank Transfer,4637.86,204.92,43.56,7,89,50
7380,99,19,2010-09-21 15:41:24,982.85,2010-11-06 15:41:24,Cash,6309.78,231.94,486.16,4,69,710
7381,49,23,2018-12-21 21:21:06,237.11,2019-02-16 21:21:06,Cash,2005.1,759.67,177.81,3,12,886
7382,319,39,2011-03-27 07:51:44,724.39,2011-05-03 07:51:44,Credit Card,5420.08,125.56,81.92,7,18,384
7383,342,33,2019-06-14 22:09:10,885.08,2019-07-16 22:09:10,Credit Card,2137.87,50.08,54.93,2,97,489
7384,41,70,2017-03-14 03:17:16,811.94,2017-05-12 03:17:16,Cash,8415.97,997.47,48.6,3,43,549
7385,28,1,2020-09-15 14:23:26,689.09,2020-10-23 14:23:26,Credit Card,9730.64,167.76,386.26,10,30,591
7386,191,7,2016-06-15 03:28:56,660.35,2016-08-02 03:28:56,Cash,605.55,226.04,436.49,3,60,832
7387,333,81,2023-02-27 19:18:24,837.17,2023-04-14 19:18:24,Cash,1390.57,878.03,248.46,6,38,545
7388,277,61,2012-03-31 16:17:58,878.98,2012-05-08 16:17:58,Bank Transfer,9933.02,938,450.97,6,92,205
7389,417,65,2012-01-25 11:28:43,321.07,2012-03-22 11:28:43,Credit Card,545.44,73.23,256.63,2,66,588
7390,374,58,2021-09-29 18:46:31,156.27,2021-11-18 18:46:31,Credit Card,8818.66,552.84,227.94,7,79,169
7391,70,24,2013-05-01 13:01:09,576.77,2013-06-02 13:01:09,Bank Transfer,5599.64,729.53,378.22,5,99,53
7392,33,2,2012-07-21 22:41:36,702.16,2012-09-04 22:41:36,Cash,8298.32,246.08,90.39,10,77,366
7393,285,17,2018-12-27 22:40:44,225.47,2019-02-04 22:40:44,Credit Card,2176.15,892.08,286.38,3,51,673
7394,272,44,2014-05-14 16:33:41,358.5,2014-06-19 16:33:41,Credit Card,5099.95,105.81,42.37,8,53,502
7395,79,46,2024-05-04 00:11:01,299.6,2024-06-14 00:11:01,Cash,7002.82,822.82,355.98,5,23,356
7396,271,49,2019-06-04 21:13:50,305.94,2019-07-13 21:13:50,Cash,4872.7,602.26,355.73,6,14,29
7397,327,58,2016-08-04 14:29:55,438.83,2016-09-07 14:29:55,Bank Transfer,6237.75,546.42,235.03,1,57,75
7398,341,7,2010-10-23 04:32:08,146.91,2010-11-27 04:32:08,Cash,9028.89,598.16,22.75,9,1,15
7399,92,55,2016-04-27 05:51:53,421.71,2016-05-29 05:51:53,Cash,657.2,575.4,87.46,10,90,454
7400,17,65,2023-10-26 23:34:59,76.24,2023-12-08 23:34:59,Credit Card,1796.55,72.14,56.92,10,17,484
7401,383,52,2011-04-03 13:52:43,431.73,2011-05-24 13:52:43,Cash,5366.46,519.98,214.2,7,78,286
7402,405,23,2012-11-29 02:34:48,847.07,2013-01-04 02:34:48,Credit Card,5384.41,928.38,46.45,3,93,151
7403,446,94,2021-05-29 00:32:11,693.05,2021-07-17 00:32:11,Bank Transfer,5898.72,291.66,315.34,4,24,807
7404,376,53,2022-02-22 08:56:10,103.15,2022-04-18 08:56:10,Bank Transfer,4002.6,539.88,393.29,2,5,728
7405,197,54,2017-08-03 13:36:11,645.46,2017-09-23 13:36:11,Bank Transfer,3204.12,986.77,481.19,7,56,87
7406,454,91,2024-01-08 04:06:47,823.38,2024-03-08 04:06:47,Cash,6512.15,123.33,374.51,5,66,920
7407,98,28,2017-11-28 13:06:28,280.73,2018-01-15 13:06:28,Bank Transfer,4517.42,256.67,40.9,6,35,391
7408,161,52,2015-06-04 11:30:10,227.31,2015-07-13 11:30:10,Credit Card,5062.38,343.04,434.16,3,11,991
7409,252,1,2020-06-19 17:17:56,758.96,2020-07-23 17:17:56,Bank Transfer,4875.47,500.67,332.66,10,38,913
7410,199,44,2016-09-06 12:52:13,535.1,2016-10-29 12:52:13,Credit Card,9785.56,284.62,274.39,10,79,46
7411,277,59,2015-07-12 22:12:28,790.08,2015-08-27 22:12:28,Cash,8219.48,377.1,432.41,7,31,602
7412,54,96,2018-11-20 14:49:09,354.55,2019-01-11 14:49:09,Bank Transfer,5831.25,859.22,366.81,7,50,720
7413,413,22,2019-07-27 02:03:41,993.65,2019-09-04 02:03:41,Cash,2002.55,132.39,475.81,7,64,651
7414,393,83,2012-10-17 18:02:34,791.6,2012-12-07 18:02:34,Cash,6216.88,528.11,152.25,9,93,611
7415,346,9,2022-12-09 12:06:57,267.75,2023-01-10 12:06:57,Credit Card,8583.39,60.91,200.05,6,39,193
7416,392,62,2024-08-01 09:33:50,241.54,2024-09-12 09:33:50,Bank Transfer,4112.44,635.41,344.51,5,20,767
7417,53,60,2020-10-07 22:57:50,910.85,2020-11-15 22:57:50,Credit Card,525.15,107.39,248.89,3,33,886
7418,109,31,2012-06-18 18:45:36,959.64,2012-07-23 18:45:36,Credit Card,3341.11,422.35,114.09,7,57,781
7419,322,72,2021-02-10 14:20:36,277.25,2021-03-20 14:20:36,Cash,3521.41,536.52,473.26,9,46,323
7420,495,99,2016-04-17 07:29:07,393.63,2016-06-02 07:29:07,Credit Card,5146.24,165.88,213.32,5,57,721
7421,253,61,2023-09-07 16:06:27,431.65,2023-10-22 16:06:27,Credit Card,7204.24,408.93,147.23,7,55,834
7422,235,9,2014-12-31 19:08:22,140,2015-02-10 19:08:22,Bank Transfer,2466.02,818.54,439.64,5,44,937
7423,165,75,2015-06-23 20:05:16,454.84,2015-08-09 20:05:16,Credit Card,4776.68,660.03,157.9,4,93,953
7424,382,73,2022-12-15 08:43:22,357.88,2023-01-31 08:43:22,Cash,6802.07,19.96,473.58,3,43,421
7425,253,87,2012-01-14 22:08:36,235.67,2012-03-01 22:08:36,Bank Transfer,5720.96,489.1,288,4,22,864
7426,320,65,2011-11-07 08:51:06,78.81,2011-12-07 08:51:06,Cash,4766.63,383.89,303.24,5,46,55
7427,339,40,2014-04-15 01:35:56,448.28,2014-05-31 01:35:56,Credit Card,4147.54,657.92,447.59,10,63,881
7428,439,65,2017-11-25 04:23:23,866.24,2017-12-30 04:23:23,Credit Card,7573.37,410.65,305.53,2,101,27
7429,34,76,2022-05-15 14:16:52,321.42,2022-06-26 14:16:52,Credit Card,2746.94,100.34,263.58,10,34,340
7430,103,84,2013-05-09 15:15:03,878.27,2013-06-08 15:15:03,Credit Card,2737,925.8,108.8,9,69,112
7431,477,44,2024-03-21 17:24:42,29.97,2024-05-19 17:24:42,Credit Card,9533.01,162.42,236.54,8,21,936
7432,161,6,2020-10-12 12:44:00,796.29,2020-11-11 12:44:00,Credit Card,6468.05,952.25,328.26,5,4,384
7433,97,54,2021-06-06 10:58:59,526.01,2021-07-13 10:58:59,Credit Card,6935.88,905.62,0.75,8,33,279
7434,30,12,2024-08-07 03:59:53,458.16,2024-09-11 03:59:53,Bank Transfer,9066.62,531.98,456.85,1,91,254
7435,275,63,2013-06-21 08:06:31,383.78,2013-08-11 08:06:31,Bank Transfer,3334.78,828.62,17.9,2,38,509
7436,252,85,2018-03-12 20:30:14,415.21,2018-04-11 20:30:14,Cash,5724.65,118.79,162.82,10,7,245
7437,112,100,2014-05-08 04:27:55,370.86,2014-06-08 04:27:55,Credit Card,1724.87,62.86,275.25,9,96,594
7438,124,83,2015-04-28 20:25:23,462.09,2015-05-31 20:25:23,Credit Card,1800.12,742.88,337.93,3,50,551
7439,449,3,2015-07-03 21:45:36,31.88,2015-08-16 21:45:36,Credit Card,6691.84,325.38,332.08,4,53,937
7440,93,82,2017-07-13 14:01:57,54.67,2017-09-10 14:01:57,Cash,2199.62,847.88,260.42,7,18,915
7441,418,4,2019-09-29 07:38:54,934.47,2019-11-25 07:38:54,Credit Card,4944.03,912.31,473.08,1,44,286
7442,424,58,2022-04-18 18:30:49,648.43,2022-06-05 18:30:49,Credit Card,8621.81,109.74,205.43,7,63,47
7443,96,69,2017-11-02 14:59:43,958.74,2017-12-02 14:59:43,Bank Transfer,2024.76,975.48,94.8,8,36,912
7444,70,30,2023-02-09 06:21:13,189.31,2023-03-30 06:21:13,Bank Transfer,5341.27,125,152.32,4,41,874
7445,490,87,2014-01-22 06:38:04,169.68,2014-03-17 06:38:04,Cash,7217.82,942.97,56.63,8,51,142
7446,132,4,2011-11-14 09:46:00,533.39,2011-12-20 09:46:00,Cash,2239.41,560.25,209.86,5,42,164
7447,318,59,2024-06-21 12:43:54,147.21,2024-07-24 12:43:54,Credit Card,9432.82,806.97,101.28,8,23,302
7448,331,25,2019-02-24 02:44:22,289.2,2019-04-01 02:44:22,Credit Card,1129.27,56.38,131.91,6,26,683
7449,375,8,2012-06-06 17:21:37,523.58,2012-07-09 17:21:37,Bank Transfer,7382.28,576.85,116.29,3,63,225
7450,257,16,2014-10-29 09:12:15,30.84,2014-12-07 09:12:15,Cash,9772.76,336.49,377.06,7,46,786
7451,360,23,2014-01-13 22:16:19,930.85,2014-03-11 22:16:19,Bank Transfer,1304.25,275.48,386.33,6,4,382
7452,318,40,2015-08-20 05:41:44,813.67,2015-09-21 05:41:44,Credit Card,54.07,176.59,116.61,7,42,495
7453,150,37,2017-01-05 20:40:02,705.98,2017-03-06 20:40:02,Bank Transfer,2426.9,545.27,349.38,6,48,262
7454,217,99,2017-12-15 05:53:44,691.55,2018-01-24 05:53:44,Bank Transfer,9472.12,750.89,72.65,5,89,258
7455,276,14,2014-06-13 04:05:27,99.75,2014-07-26 04:05:27,Bank Transfer,1426.36,269.27,219.78,7,79,231
7456,248,1,2014-08-01 19:27:28,787.02,2014-09-10 19:27:28,Bank Transfer,453.28,435,441.24,6,22,783
7457,26,46,2023-11-07 11:48:52,675.96,2023-12-12 11:48:52,Cash,4773.71,726.01,362.84,6,26,701
7458,303,58,2024-04-02 06:34:09,344.67,2024-05-02 06:34:09,Bank Transfer,24.64,103.86,58.79,9,24,74
7459,136,6,2015-10-10 17:07:00,84.89,2015-11-15 17:07:00,Credit Card,390.33,959.37,241.4,7,67,216
7460,148,92,2024-09-08 17:02:08,563.19,2024-10-31 17:02:08,Cash,1314.72,976.56,99.43,8,97,547
7461,351,19,2011-09-28 20:29:35,171,2011-11-21 20:29:35,Cash,5759.5,216.21,258.22,4,5,100
7462,426,10,2014-12-26 03:06:53,381.27,2015-02-20 03:06:53,Bank Transfer,4202.74,804.02,69.28,6,62,143
7463,209,27,2014-09-02 11:27:55,805.93,2014-10-29 11:27:55,Credit Card,1558.61,561.07,66.95,2,93,70
7464,239,44,2012-03-06 16:43:58,595.52,2012-04-08 16:43:58,Cash,2324.32,677.37,487.14,2,62,695
7465,178,47,2020-09-10 18:20:06,832.61,2020-10-14 18:20:06,Bank Transfer,3982.91,260.77,460.75,2,101,922
7466,258,20,2024-01-29 01:19:59,42.77,2024-03-13 01:19:59,Cash,6291.89,325.17,475.57,3,57,87
7467,475,47,2017-02-16 13:29:44,615.49,2017-03-21 13:29:44,Bank Transfer,4451.22,466.73,277.61,1,64,107
7468,181,76,2011-10-31 00:52:18,104.42,2011-12-04 00:52:18,Credit Card,9235.64,98.44,307.49,10,3,878
7469,415,62,2017-02-12 06:05:26,277.82,2017-04-05 06:05:26,Credit Card,4026.7,989.61,497.78,2,47,775
7470,436,39,2018-01-17 11:55:46,505.2,2018-03-03 11:55:46,Cash,8351.75,212.13,446.6,8,93,544
7471,216,15,2024-05-05 19:47:57,620.32,2024-06-21 19:47:57,Bank Transfer,3308.98,944.89,481.51,3,15,851
7472,347,64,2013-12-19 13:11:25,303.28,2014-02-11 13:11:25,Bank Transfer,7484.22,480.63,208.51,2,43,1000
7473,13,77,2024-07-12 21:11:00,956.95,2024-08-15 21:11:00,Credit Card,7438.69,114.25,488.8,3,23,442
7474,147,89,2014-09-05 06:20:34,322.06,2014-10-30 06:20:34,Bank Transfer,8193.57,770.94,294.24,6,3,946
7475,493,73,2018-11-06 22:07:14,759.43,2018-12-10 22:07:14,Cash,6447.84,404.27,218.56,3,72,981
7476,175,95,2019-10-31 04:24:53,281.32,2019-11-30 04:24:53,Credit Card,2918.44,2.32,242.73,2,44,995
7477,59,47,2017-08-14 23:26:44,23.37,2017-10-03 23:26:44,Bank Transfer,9253.44,844.47,309.56,8,53,170
7478,432,30,2020-07-19 05:42:38,127.68,2020-09-17 05:42:38,Bank Transfer,9233.08,772.67,457.2,10,96,314
7479,255,14,2015-06-27 21:11:17,771.81,2015-08-17 21:11:17,Credit Card,5054.36,177.05,495.74,7,59,197
7480,373,67,2016-11-06 00:06:56,293.5,2016-12-06 00:06:56,Bank Transfer,4355.78,478.58,345.33,2,99,528
7481,343,95,2012-09-19 06:39:53,15.77,2012-10-21 06:39:53,Bank Transfer,4514.38,533.56,338.71,10,86,591
7482,330,5,2021-02-13 04:13:31,500.97,2021-04-05 04:13:31,Credit Card,7197.01,446.64,434,4,46,189
7483,16,16,2012-12-18 12:20:34,675.51,2013-02-04 12:20:34,Bank Transfer,3988.22,137.05,307.21,9,2,12
7484,36,47,2013-05-24 03:15:17,819.9,2013-07-12 03:15:17,Cash,9987.74,916.27,417.86,9,73,121
7485,366,32,2017-06-01 18:44:28,762.61,2017-07-06 18:44:28,Credit Card,352.23,27.43,200.91,1,70,920
7486,142,65,2017-07-22 19:36:32,268.08,2017-09-20 19:36:32,Cash,6139.19,750.05,436.08,4,3,551
7487,138,91,2014-09-09 07:22:22,312.66,2014-10-24 07:22:22,Cash,1874.07,6.31,191.05,4,47,202
7488,311,69,2017-04-09 05:50:26,845.95,2017-05-09 05:50:26,Bank Transfer,6766.94,634.49,469.58,7,13,763
7489,122,9,2014-12-23 00:46:04,249.63,2015-02-01 00:46:04,Credit Card,452.87,972.49,327.13,8,62,716
7490,258,28,2020-11-01 04:51:11,545.94,2020-12-27 04:51:11,Bank Transfer,287.73,540.95,448.02,9,33,559
7491,437,16,2021-11-30 18:17:07,971.63,2022-01-05 18:17:07,Bank Transfer,9812.29,885.59,380.55,1,26,131
7492,447,53,2022-05-16 10:03:33,889.87,2022-06-25 10:03:33,Credit Card,6821.33,459.76,283.46,10,37,930
7493,92,88,2021-10-13 17:01:20,836.94,2021-12-01 17:01:20,Cash,3511.14,210.28,64.21,3,98,181
7494,287,80,2010-12-26 09:24:36,44.02,2011-02-04 09:24:36,Credit Card,1755.51,926.03,277.2,10,8,331
7495,247,96,2020-04-15 07:18:46,381.42,2020-06-13 07:18:46,Bank Transfer,977.19,88.89,342.42,1,16,711
7496,103,60,2020-09-06 22:54:07,530.94,2020-10-20 22:54:07,Cash,5755.16,502.85,169.28,9,23,114
7497,283,9,2018-12-20 21:03:37,633.56,2019-02-03 21:03:37,Cash,880.69,572.37,148.4,3,87,173
7498,367,8,2013-05-24 00:24:03,354.44,2013-07-21 00:24:03,Cash,7318.06,905.86,499.22,3,64,951
7499,273,71,2022-03-09 07:08:39,973.65,2022-04-20 07:08:39,Credit Card,5735.7,578.58,28.64,3,65,52
7500,389,26,2024-02-15 18:36:49,807.73,2024-04-12 18:36:49,Bank Transfer,7995.87,811.93,19.52,5,21,133
7501,108,79,2021-12-21 18:05:18,928.79,2022-02-08 18:05:18,Bank Transfer,9808.66,517.21,443.26,4,35,792
7502,359,9,2014-06-29 20:37:38,700.46,2014-07-31 20:37:38,Bank Transfer,6430.72,137.6,218.85,5,13,343
7503,349,5,2019-04-27 16:05:30,779.89,2019-06-10 16:05:30,Bank Transfer,95.12,862.72,319.48,2,76,24
7504,484,45,2011-05-14 09:41:13,520.17,2011-06-29 09:41:13,Credit Card,7911.77,394.23,113.51,5,102,968
7505,457,34,2012-06-17 18:11:17,926.72,2012-08-08 18:11:17,Credit Card,3657.3,728.5,51.48,5,63,428
7506,279,31,2024-03-23 03:48:02,237.93,2024-05-10 03:48:02,Bank Transfer,7432.21,109.58,450.43,6,63,298
7507,306,79,2017-07-22 21:30:03,40.34,2017-09-15 21:30:03,Cash,526.79,256.52,71.37,4,96,156
7508,56,25,2021-06-26 18:17:09,685.37,2021-08-04 18:17:09,Cash,9429.49,593.56,117.74,10,49,705
7509,229,72,2017-12-17 13:44:07,73.54,2018-02-10 13:44:07,Cash,9237.96,524.18,406.7,2,77,714
7510,414,100,2021-04-01 04:23:12,586.51,2021-05-04 04:23:12,Bank Transfer,1213.18,340.79,487.58,6,31,244
7511,375,35,2021-10-10 21:55:27,311.06,2021-11-28 21:55:27,Bank Transfer,2804.72,590.86,82.07,9,3,278
7512,44,62,2017-11-02 16:04:34,945.88,2017-12-17 16:04:34,Credit Card,9624.77,250.15,23.48,8,94,909
7513,181,32,2020-01-20 10:24:08,541.65,2020-03-06 10:24:08,Bank Transfer,5002.12,660.9,383.92,3,84,595
