AllowanceID,EmployeeID,AllowanceType,Amount,AllowanceDate,Comment
6039,81,salary,2440.46,2017-12-15 00:31:15,
6040,81,annual bonus,9962.07,2017-12-15 00:31:15,
6041,81,salary,1357.34,2018-03-30 00:31:15,
6042,81,salary,1421.05,2018-06-15 00:31:15,
6043,81,training,5097.57,2018-07-01 00:31:15,
6044,81,salary,2498.21,2018-11-30 00:31:15,
6045,81,annual bonus,6478.83,2018-12-15 00:31:15,
6046,81,salary,,2019-02-15 00:31:15,leave
6047,81,salary,1542.54,2019-03-15 00:31:15,
6048,81,training,7129.71,2019-07-01 00:31:15,
6049,81,salary,2215.39,2019-08-30 00:31:15,
6050,81,salary,1186.46,2019-11-15 00:31:15,
6051,81,annual bonus,6604.63,2019-12-15 00:31:15,
6052,81,salary,1396.78,2020-05-15 00:31:15,
6053,81,training,5850.9,2020-07-01 00:31:15,
6054,81,salary,1659.86,2020-10-30 00:31:15,
6055,81,annual bonus,9828.46,2020-12-15 00:31:15,
6056,81,salary,1720.31,2021-01-15 00:31:15,
6057,81,salary,1326.76,2021-04-30 00:31:15,
6058,81,training,7755.34,2021-07-01 00:31:15,
6059,81,salary,1414.67,2021-07-30 00:31:15,
6060,81,salary,1471.04,2021-10-15 00:31:15,
6061,81,annual bonus,5898.84,2021-12-15 00:31:15,
6062,81,salary,2148.97,2022-04-15 00:31:15,
6063,81,training,7476.22,2022-07-01 00:31:15,
6064,81,salary,1190.83,2022-07-15 00:31:15,
6065,81,salary,1220.35,2022-09-30 00:31:15,
6066,81,annual bonus,5247.85,2022-12-15 00:31:15,
6067,81,salary,,2022-12-30 00:31:15,leave
6068,81,salary,,2023-06-30 00:31:15,sick
6069,81,training,4243.25,2023-07-01 00:31:15,
6070,81,salary,2071.82,2023-09-15 00:31:15,
6071,81,salary,1386.17,2023-12-15 00:31:15,
6072,81,annual bonus,9286.59,2023-12-15 00:31:15,
6073,81,salary,1530,2024-03-15 00:31:15,
6074,81,training,6402.32,2024-07-01 00:31:15,
6075,81,salary,1524.59,2024-08-30 00:31:15,
6076,82,salary,1665.72,2010-10-15 00:31:15,
6077,82,annual bonus,6184.66,2010-12-15 00:31:15,
6078,82,salary,1488.68,2011-04-15 00:31:15,
6079,82,training,7290.77,2011-07-01 00:31:15,
6080,82,salary,1623.95,2011-07-15 00:31:15,
6081,82,salary,2313.78,2011-09-30 00:31:15,
6082,82,annual bonus,6632.38,2011-12-15 00:31:15,
6083,82,salary,2182.25,2011-12-30 00:31:15,
6084,82,salary,1612.21,2012-03-30 00:31:15,
6085,82,salary,1706.03,2012-06-15 00:31:15,
6086,82,training,6487.67,2012-07-01 00:31:15,
6087,82,salary,,2012-11-30 00:31:15,sick
6088,82,annual bonus,9558.45,2012-12-15 00:31:15,
6089,82,salary,1038.3,2013-02-15 00:31:15,
6090,82,salary,2212.05,2013-03-15 00:31:15,
6091,82,training,7123.5,2013-07-01 00:31:15,
6092,82,salary,1762.27,2013-08-30 00:31:15,
6093,82,salary,1516.08,2013-11-15 00:31:15,
6094,82,annual bonus,9152.8,2013-12-15 00:31:15,
6095,82,salary,1048.9,2014-05-30 00:31:15,
6096,82,training,5524.36,2014-07-01 00:31:15,
6097,82,salary,2496.73,2014-08-15 00:31:15,
6098,82,annual bonus,5386.48,2014-12-15 00:31:15,
6099,82,salary,2403.28,2015-01-30 00:31:15,
6100,82,salary,1755.24,2015-05-15 00:31:15,
6101,82,training,6192.93,2015-07-01 00:31:15,
6102,82,salary,1627.12,2015-10-30 00:31:15,
6103,82,annual bonus,9237.13,2015-12-15 00:31:15,
6104,82,salary,1791.63,2016-01-15 00:31:15,
6105,82,salary,1708.49,2016-04-15 00:31:15,
6106,82,training,5764.07,2016-07-01 00:31:15,
6107,82,salary,1403.77,2016-07-15 00:31:15,
6108,82,salary,1439.6,2016-09-30 00:31:15,
6109,82,annual bonus,6215.12,2016-12-15 00:31:15,
6110,82,salary,2151.47,2016-12-30 00:31:15,
6111,82,salary,1683.73,2017-06-30 00:31:15,
6112,82,training,4461.67,2017-07-01 00:31:15,
6113,82,salary,1361.57,2017-09-15 00:31:15,
6114,82,salary,2320.34,2017-12-15 00:31:15,
6115,82,annual bonus,6759.57,2017-12-15 00:31:15,
6116,82,salary,1758.47,2018-03-30 00:31:15,
6117,82,salary,1979.99,2018-06-15 00:31:15,
6118,82,training,5795.87,2018-07-01 00:31:15,
6119,82,salary,1628.28,2018-11-30 00:31:15,
6120,82,annual bonus,9133.09,2018-12-15 00:31:15,
6121,82,salary,1187.92,2019-02-15 00:31:15,
6122,82,salary,2164.67,2019-03-15 00:31:15,
6123,82,training,6339.02,2019-07-01 00:31:15,
6124,82,salary,1207.21,2019-08-30 00:31:15,
6125,82,salary,1430.33,2019-11-15 00:31:15,
6126,82,annual bonus,5407.45,2019-12-15 00:31:15,
6127,82,salary,1631.53,2020-05-15 00:31:15,
6128,82,training,6304.05,2020-07-01 00:31:15,
6129,82,salary,1948.94,2020-10-30 00:31:15,
6130,82,annual bonus,9498.46,2020-12-15 00:31:15,
6131,82,salary,,2021-01-15 00:31:15,sick
6132,82,salary,1627.94,2021-04-30 00:31:15,
6133,82,training,6845.53,2021-07-01 00:31:15,
6134,82,salary,1704.79,2021-07-30 00:31:15,
6135,82,salary,2304.19,2021-10-15 00:31:15,
6136,82,annual bonus,5119.63,2021-12-15 00:31:15,
6137,82,salary,1250.4,2022-04-15 00:31:15,
6138,82,training,6059.59,2022-07-01 00:31:15,
6139,82,salary,1793.96,2022-07-15 00:31:15,
6140,82,salary,1633.54,2022-09-30 00:31:15,
6141,82,annual bonus,8483.95,2022-12-15 00:31:15,
6142,82,salary,1362.15,2022-12-30 00:31:15,
6143,82,salary,1505.21,2023-06-30 00:31:15,
6144,82,training,5346.56,2023-07-01 00:31:15,
6145,82,salary,1913.14,2023-09-15 00:31:15,
6146,82,salary,2083.27,2023-12-15 00:31:15,
6147,82,annual bonus,9602.7,2023-12-15 00:31:15,
6148,82,salary,2424.88,2024-03-15 00:31:15,
6149,82,training,6523.33,2024-07-01 00:31:15,
6150,82,salary,2111.05,2024-08-30 00:31:15,
6151,83,salary,2136.49,2010-10-15 00:31:15,
6152,83,annual bonus,8666.48,2010-12-15 00:31:15,
6153,83,salary,2085.56,2011-04-15 00:31:15,
6154,83,training,7280.42,2011-07-01 00:31:15,
6155,83,salary,1764.06,2011-07-15 00:31:15,
6156,83,salary,1011.68,2011-09-30 00:31:15,
6157,83,annual bonus,8368.86,2011-12-15 00:31:15,
6158,83,salary,1680.29,2011-12-30 00:31:15,
6159,83,salary,1265.08,2012-03-30 00:31:15,
6160,83,salary,1418.95,2012-06-15 00:31:15,
6161,83,training,4929.05,2012-07-01 00:31:15,
6162,83,salary,,2012-11-30 00:31:15,leave
6163,83,annual bonus,6426,2012-12-15 00:31:15,
6164,83,salary,1576.1,2013-02-15 00:31:15,
6165,83,salary,,2013-03-15 00:31:15,sick
6166,83,training,5722.15,2013-07-01 00:31:15,
6167,83,salary,1417.38,2013-08-30 00:31:15,
6168,83,salary,1471.55,2013-11-15 00:31:15,
6169,83,annual bonus,5827.8,2013-12-15 00:31:15,
6170,83,salary,1431.76,2014-05-30 00:31:15,
6171,83,training,4894.53,2014-07-01 00:31:15,
6172,83,salary,1253.98,2014-08-15 00:31:15,
6173,83,annual bonus,6296.89,2014-12-15 00:31:15,
6174,83,salary,1909.26,2015-01-30 00:31:15,
6175,83,salary,1347.51,2015-05-15 00:31:15,
6176,83,training,4383.9,2015-07-01 00:31:15,
6177,83,salary,1828.25,2015-10-30 00:31:15,
6178,83,annual bonus,5844.09,2015-12-15 00:31:15,
6179,83,salary,,2016-01-15 00:31:15,sick
6180,83,salary,1010,2016-04-15 00:31:15,
6181,83,training,4103.11,2016-07-01 00:31:15,
6182,83,salary,1304.71,2016-07-15 00:31:15,
6183,83,salary,1856.75,2016-09-30 00:31:15,
6184,83,annual bonus,7603.95,2016-12-15 00:31:15,
6185,83,salary,2246.56,2016-12-30 00:31:15,
6186,83,salary,1164.42,2017-06-30 00:31:15,
6187,83,training,7378.98,2017-07-01 00:31:15,
6188,83,salary,1666.61,2017-09-15 00:31:15,
6189,83,salary,1394.58,2017-12-15 00:31:15,
6190,83,annual bonus,9964.39,2017-12-15 00:31:15,
6191,83,salary,2097.45,2018-03-30 00:31:15,
6192,83,salary,1530.58,2018-06-15 00:31:15,
6193,83,training,7173.28,2018-07-01 00:31:15,
6194,83,salary,2091.04,2018-11-30 00:31:15,
6195,83,annual bonus,7534.79,2018-12-15 00:31:15,
6196,83,salary,1414.16,2019-02-15 00:31:15,
6197,83,salary,1769.27,2019-03-15 00:31:15,
6198,83,training,6827.24,2019-07-01 00:31:15,
6199,83,salary,1472.21,2019-08-30 00:31:15,
6200,83,salary,1650.07,2019-11-15 00:31:15,
6201,83,annual bonus,8970.19,2019-12-15 00:31:15,
6202,83,salary,1476.29,2020-05-15 00:31:15,
6203,83,training,6644.52,2020-07-01 00:31:15,
6204,83,salary,,2020-10-30 00:31:15,sick
6205,83,annual bonus,6229.32,2020-12-15 00:31:15,
6206,83,salary,1879.52,2021-01-15 00:31:15,
6207,83,salary,1330.31,2021-04-30 00:31:15,
6208,83,training,5880.46,2021-07-01 00:31:15,
6209,83,salary,1726.76,2021-07-30 00:31:15,
6210,83,salary,1745.09,2021-10-15 00:31:15,
6211,83,annual bonus,8173.23,2021-12-15 00:31:15,
6212,83,salary,1133.07,2022-04-15 00:31:15,
6213,83,training,6893.13,2022-07-01 00:31:15,
6214,83,salary,1321.28,2022-07-15 00:31:15,
6215,83,salary,1736.04,2022-09-30 00:31:15,
6216,83,annual bonus,8549.24,2022-12-15 00:31:15,
6217,83,salary,1058.22,2022-12-30 00:31:15,
6218,83,salary,1920.07,2023-06-30 00:31:15,
6219,83,training,4938.86,2023-07-01 00:31:15,
6220,83,salary,1523.06,2023-09-15 00:31:15,
6221,83,salary,2431.5,2023-12-15 00:31:15,
6222,83,annual bonus,9202.62,2023-12-15 00:31:15,
6223,83,salary,2312.56,2024-03-15 00:31:15,
6224,83,training,5960.89,2024-07-01 00:31:15,
6225,83,salary,1945.04,2024-08-30 00:31:15,
6226,84,salary,1815.12,2010-10-15 00:31:15,
6227,84,annual bonus,6094.43,2010-12-15 00:31:15,
6228,84,salary,2444.38,2011-04-15 00:31:15,
6229,84,training,7055.75,2011-07-01 00:31:15,
6230,84,salary,1629.39,2011-07-15 00:31:15,
6231,84,salary,1371.09,2011-09-30 00:31:15,
6232,84,annual bonus,5880.8,2011-12-15 00:31:15,
6233,84,salary,2434.47,2011-12-30 00:31:15,
6234,84,salary,1521.37,2012-03-30 00:31:15,
6235,84,salary,1192.09,2012-06-15 00:31:15,
6236,84,training,7360.48,2012-07-01 00:31:15,
6237,84,salary,2296.01,2012-11-30 00:31:15,
6238,84,annual bonus,8435.42,2012-12-15 00:31:15,
6239,84,salary,1043.44,2013-02-15 00:31:15,
6240,84,salary,1322.66,2013-03-15 00:31:15,
6241,84,training,5636.02,2013-07-01 00:31:15,
6242,84,salary,1843.39,2013-08-30 00:31:15,
6243,84,salary,2012.48,2013-11-15 00:31:15,
6244,84,annual bonus,9044.34,2013-12-15 00:31:15,
6245,84,salary,1637.8,2014-05-30 00:31:15,
6246,84,training,4218.53,2014-07-01 00:31:15,
6247,84,salary,1728.26,2014-08-15 00:31:15,
6248,84,annual bonus,8180.69,2014-12-15 00:31:15,
6249,84,salary,1068.44,2015-01-30 00:31:15,
6250,84,salary,1331.97,2015-05-15 00:31:15,
6251,84,training,6144.05,2015-07-01 00:31:15,
6252,84,salary,2169.33,2015-10-30 00:31:15,
6253,84,annual bonus,9840.31,2015-12-15 00:31:15,
6254,84,salary,1916.13,2016-01-15 00:31:15,
6255,84,salary,1809.65,2016-04-15 00:31:15,
6256,84,training,4084.47,2016-07-01 00:31:15,
6257,84,salary,1568.78,2016-07-15 00:31:15,
6258,84,salary,1499.93,2016-09-30 00:31:15,
6259,84,annual bonus,8829.3,2016-12-15 00:31:15,
6260,84,salary,,2016-12-30 00:31:15,sick
6261,84,salary,1543.15,2017-06-30 00:31:15,
6262,84,training,4627.97,2017-07-01 00:31:15,
6263,84,salary,1803.55,2017-09-15 00:31:15,
6264,84,salary,1344,2017-12-15 00:31:15,
6265,84,annual bonus,9552.36,2017-12-15 00:31:15,
6266,84,salary,1497.25,2018-03-30 00:31:15,
6267,84,salary,2100,2018-06-15 00:31:15,
6268,84,training,4144.3,2018-07-01 00:31:15,
6269,84,salary,1030.04,2018-11-30 00:31:15,
6270,84,annual bonus,5512.5,2018-12-15 00:31:15,
6271,84,salary,1596.91,2019-02-15 00:31:15,
6272,84,salary,1235.42,2019-03-15 00:31:15,
6273,84,training,4920.02,2019-07-01 00:31:15,
6274,84,salary,2158.62,2019-08-30 00:31:15,
6275,84,salary,1408.69,2019-11-15 00:31:15,
6276,84,annual bonus,8919.48,2019-12-15 00:31:15,
6277,84,salary,1982.91,2020-05-15 00:31:15,
6278,84,training,6962.1,2020-07-01 00:31:15,
6279,84,salary,1405,2020-10-30 00:31:15,
6280,84,annual bonus,5369.38,2020-12-15 00:31:15,
6281,84,salary,2083.17,2021-01-15 00:31:15,
6282,84,salary,,2021-04-30 00:31:15,sick
6283,84,training,4382.23,2021-07-01 00:31:15,
6284,84,salary,1882.29,2021-07-30 00:31:15,
6285,84,salary,2247.21,2021-10-15 00:31:15,
6286,84,annual bonus,8923.07,2021-12-15 00:31:15,
6287,84,salary,1637.73,2022-04-15 00:31:15,
6288,84,training,5208.62,2022-07-01 00:31:15,
6289,84,salary,1688.36,2022-07-15 00:31:15,
6290,84,salary,2453.89,2022-09-30 00:31:15,
6291,84,annual bonus,6882.53,2022-12-15 00:31:15,
6292,84,salary,1644.3,2022-12-30 00:31:15,
6293,84,salary,1609.5,2023-06-30 00:31:15,
6294,84,training,5137.69,2023-07-01 00:31:15,
6295,84,salary,2054.32,2023-09-15 00:31:15,
6296,84,salary,1573.61,2023-12-15 00:31:15,
6297,84,annual bonus,8637.06,2023-12-15 00:31:15,
6298,84,salary,2427.19,2024-03-15 00:31:15,
6299,84,training,6858.31,2024-07-01 00:31:15,
6300,84,salary,1678.41,2024-08-30 00:31:15,
6301,85,salary,1037.34,2010-10-15 00:31:15,
6302,85,annual bonus,7234.98,2010-12-15 00:31:15,
6303,85,salary,1715.21,2011-04-15 00:31:15,
6304,85,training,5242.44,2011-07-01 00:31:15,
6305,85,salary,1215.66,2011-07-15 00:31:15,
6306,85,salary,1125.45,2011-09-30 00:31:15,
6307,85,annual bonus,6038.2,2011-12-15 00:31:15,
6308,85,salary,2413.14,2011-12-30 00:31:15,
6309,85,salary,1125.83,2012-03-30 00:31:15,
6310,85,salary,2257.11,2012-06-15 00:31:15,
6311,85,training,7358.6,2012-07-01 00:31:15,
6312,85,salary,2140.87,2012-11-30 00:31:15,
6313,85,annual bonus,7466.6,2012-12-15 00:31:15,
6314,85,salary,1617.79,2013-02-15 00:31:15,
6315,85,salary,,2013-03-15 00:31:15,leave
6316,85,training,7485.71,2013-07-01 00:31:15,
6317,85,salary,1402.22,2013-08-30 00:31:15,
6318,85,salary,1843.61,2013-11-15 00:31:15,
6319,85,annual bonus,7498.58,2013-12-15 00:31:15,
6320,85,salary,2439.21,2014-05-30 00:31:15,
6321,85,training,5845.49,2014-07-01 00:31:15,
6322,85,salary,1724.49,2014-08-15 00:31:15,
6323,85,annual bonus,8697.69,2014-12-15 00:31:15,
6324,85,salary,2099.6,2015-01-30 00:31:15,
6325,85,salary,1638.55,2015-05-15 00:31:15,
6326,85,training,4509.13,2015-07-01 00:31:15,
6327,85,salary,1020.44,2015-10-30 00:31:15,
6328,85,annual bonus,5607.27,2015-12-15 00:31:15,
6329,85,salary,1296.05,2016-01-15 00:31:15,
6330,85,salary,1170.5,2016-04-15 00:31:15,
6331,85,training,5980.74,2016-07-01 00:31:15,
6332,85,salary,1939.25,2016-07-15 00:31:15,
6333,85,salary,1209.8,2016-09-30 00:31:15,
6334,85,annual bonus,7090.32,2016-12-15 00:31:15,
6335,85,salary,1013.89,2016-12-30 00:31:15,
6336,85,salary,2493.62,2017-06-30 00:31:15,
6337,85,training,7520.9,2017-07-01 00:31:15,
6338,85,salary,1406.66,2017-09-15 00:31:15,
6339,85,salary,2334.32,2017-12-15 00:31:15,
6340,85,annual bonus,5829.56,2017-12-15 00:31:15,
6341,85,salary,1435.3,2018-03-30 00:31:15,
6342,85,salary,2204.22,2018-06-15 00:31:15,
6343,85,training,5485.01,2018-07-01 00:31:15,
6344,85,salary,1906.78,2018-11-30 00:31:15,
6345,85,annual bonus,6052.88,2018-12-15 00:31:15,
6346,85,salary,1495.27,2019-02-15 00:31:15,
6347,85,salary,2494.28,2019-03-15 00:31:15,
6348,85,training,4656.95,2019-07-01 00:31:15,
6349,85,salary,2072.62,2019-08-30 00:31:15,
6350,85,salary,1476.53,2019-11-15 00:31:15,
6351,85,annual bonus,7352,2019-12-15 00:31:15,
6352,85,salary,,2020-05-15 00:31:15,sick
6353,85,training,4797.07,2020-07-01 00:31:15,
6354,85,salary,1140.77,2020-10-30 00:31:15,
6355,85,annual bonus,5473.48,2020-12-15 00:31:15,
6356,85,salary,1937.46,2021-01-15 00:31:15,
6357,85,salary,1100.16,2021-04-30 00:31:15,
6358,85,training,7533.37,2021-07-01 00:31:15,
6359,85,salary,,2021-07-30 00:31:15,sick
6360,85,salary,1411.87,2021-10-15 00:31:15,
6361,85,annual bonus,9339.6,2021-12-15 00:31:15,
6362,85,salary,1876.7,2022-04-15 00:31:15,
6363,85,training,6498,2022-07-01 00:31:15,
6364,85,salary,1604.9,2022-07-15 00:31:15,
6365,85,salary,1811.53,2022-09-30 00:31:15,
6366,85,annual bonus,5387.3,2022-12-15 00:31:15,
6367,85,salary,1228.63,2022-12-30 00:31:15,
6368,85,salary,1419.98,2023-06-30 00:31:15,
6369,85,training,4409.29,2023-07-01 00:31:15,
6370,85,salary,2195.33,2023-09-15 00:31:15,
6371,85,salary,2149.08,2023-12-15 00:31:15,
6372,85,annual bonus,8859.12,2023-12-15 00:31:15,
6373,85,salary,1888.25,2024-03-15 00:31:15,
6374,85,training,7229.2,2024-07-01 00:31:15,
6375,85,salary,2307,2024-08-30 00:31:15,
6376,86,salary,1710.11,2010-10-15 00:31:15,
6377,86,annual bonus,8916.04,2010-12-15 00:31:15,
6378,86,salary,2483.63,2011-04-15 00:31:15,
6379,86,training,7213.42,2011-07-01 00:31:15,
6380,86,salary,1219.74,2011-07-15 00:31:15,
6381,86,salary,2311.92,2011-09-30 00:31:15,
6382,86,annual bonus,9478.87,2011-12-15 00:31:15,
6383,86,salary,1078.28,2011-12-30 00:31:15,
6384,86,salary,1659.53,2012-03-30 00:31:15,
6385,86,salary,1490.63,2012-06-15 00:31:15,
6386,86,training,4469.19,2012-07-01 00:31:15,
6387,86,salary,1840.22,2012-11-30 00:31:15,
6388,86,annual bonus,6927.26,2012-12-15 00:31:15,
6389,86,salary,1711.72,2013-02-15 00:31:15,
6390,86,salary,1782.98,2013-03-15 00:31:15,
6391,86,training,7533.14,2013-07-01 00:31:15,
6392,86,salary,2263.29,2013-08-30 00:31:15,
6393,86,salary,2418.23,2013-11-15 00:31:15,
6394,86,annual bonus,8556.03,2013-12-15 00:31:15,
6395,86,salary,2259.81,2014-05-30 00:31:15,
6396,86,training,5960.37,2014-07-01 00:31:15,
6397,86,salary,2183.45,2014-08-15 00:31:15,
6398,86,annual bonus,7788.97,2014-12-15 00:31:15,
6399,86,salary,1653.12,2015-01-30 00:31:15,
6400,86,salary,1037.94,2015-05-15 00:31:15,
6401,86,training,5864.3,2015-07-01 00:31:15,
6402,86,salary,2005.06,2015-10-30 00:31:15,
6403,86,annual bonus,6068.69,2015-12-15 00:31:15,
6404,86,salary,1839.69,2016-01-15 00:31:15,
6405,86,salary,2409.11,2016-04-15 00:31:15,
6406,86,training,4716.02,2016-07-01 00:31:15,
6407,86,salary,,2016-07-15 00:31:15,leave
6408,86,salary,1541.49,2016-09-30 00:31:15,
6409,86,annual bonus,7930.36,2016-12-15 00:31:15,
6410,86,salary,1492.68,2016-12-30 00:31:15,
6411,86,salary,2373.71,2017-06-30 00:31:15,
6412,86,training,4051.98,2017-07-01 00:31:15,
6413,86,salary,1409.54,2017-09-15 00:31:15,
6414,86,salary,1962.51,2017-12-15 00:31:15,
6415,86,annual bonus,9977.69,2017-12-15 00:31:15,
6416,86,salary,2056.4,2018-03-30 00:31:15,
6417,86,salary,1085.84,2018-06-15 00:31:15,
6418,86,training,4121.71,2018-07-01 00:31:15,
6419,86,salary,2077.04,2018-11-30 00:31:15,
6420,86,annual bonus,8037.12,2018-12-15 00:31:15,
6421,86,salary,1681.72,2019-02-15 00:31:15,
6422,86,salary,2124.9,2019-03-15 00:31:15,
6423,86,training,6182.35,2019-07-01 00:31:15,
6424,86,salary,1155.83,2019-08-30 00:31:15,
6425,86,salary,1919.38,2019-11-15 00:31:15,
6426,86,annual bonus,8527.49,2019-12-15 00:31:15,
6427,86,salary,1265.36,2020-05-15 00:31:15,
6428,86,training,4331.3,2020-07-01 00:31:15,
6429,86,salary,2251.1,2020-10-30 00:31:15,
6430,86,annual bonus,7216.45,2020-12-15 00:31:15,
6431,86,salary,2065.89,2021-01-15 00:31:15,
6432,86,salary,2286.84,2021-04-30 00:31:15,
6433,86,training,7410.3,2021-07-01 00:31:15,
6434,86,salary,1982.66,2021-07-30 00:31:15,
6435,86,salary,1499,2021-10-15 00:31:15,
6436,86,annual bonus,9497.43,2021-12-15 00:31:15,
6437,86,salary,2346.6,2022-04-15 00:31:15,
6438,86,training,7945.08,2022-07-01 00:31:15,
6439,86,salary,2083.2,2022-07-15 00:31:15,
6440,86,salary,1021.26,2022-09-30 00:31:15,
6441,86,annual bonus,7081.48,2022-12-15 00:31:15,
6442,86,salary,2001.58,2022-12-30 00:31:15,
6443,86,salary,1289.41,2023-06-30 00:31:15,
6444,86,training,4590.06,2023-07-01 00:31:15,
6445,86,salary,1399.95,2023-09-15 00:31:15,
6446,86,salary,1066.76,2023-12-15 00:31:15,
6447,86,annual bonus,8442.89,2023-12-15 00:31:15,
6448,86,salary,1613.88,2024-03-15 00:31:15,
6449,86,training,7368.5,2024-07-01 00:31:15,
6450,86,salary,2411.63,2024-08-30 00:31:15,
6451,87,salary,1840.84,2010-10-15 00:31:15,
6452,87,annual bonus,7330.8,2010-12-15 00:31:15,
6453,87,salary,2254.16,2011-04-15 00:31:15,
6454,87,training,7721.09,2011-07-01 00:31:15,
6455,87,salary,1132.24,2011-07-15 00:31:15,
6456,87,salary,1273.75,2011-09-30 00:31:15,
6457,87,annual bonus,6587.19,2011-12-15 00:31:15,
6458,87,salary,,2011-12-30 00:31:15,sick
6459,87,salary,2183.11,2012-03-30 00:31:15,
6460,87,salary,1561.79,2012-06-15 00:31:15,
6461,87,training,6897.11,2012-07-01 00:31:15,
6462,87,salary,1370.1,2012-11-30 00:31:15,
6463,87,annual bonus,8210.94,2012-12-15 00:31:15,
6464,87,salary,2352.22,2013-02-15 00:31:15,
6465,87,salary,2133.75,2013-03-15 00:31:15,
6466,87,training,4213.34,2013-07-01 00:31:15,
6467,87,salary,2058.87,2013-08-30 00:31:15,
6468,87,salary,1210.64,2013-11-15 00:31:15,
6469,87,annual bonus,6129.58,2013-12-15 00:31:15,
6470,87,salary,1282.37,2014-05-30 00:31:15,
6471,87,training,4708.45,2014-07-01 00:31:15,
6472,87,salary,1442.4,2014-08-15 00:31:15,
6473,87,annual bonus,6322.46,2014-12-15 00:31:15,
6474,87,salary,1734.83,2015-01-30 00:31:15,
6475,87,salary,1523.29,2015-05-15 00:31:15,
6476,87,training,5798.69,2015-07-01 00:31:15,
6477,87,salary,1946.54,2015-10-30 00:31:15,
6478,87,annual bonus,5183.62,2015-12-15 00:31:15,
6479,87,salary,2252.09,2016-01-15 00:31:15,
6480,87,salary,1806.92,2016-04-15 00:31:15,
6481,87,training,6808.75,2016-07-01 00:31:15,
6482,87,salary,1520.38,2016-07-15 00:31:15,
6483,87,salary,2194.41,2016-09-30 00:31:15,
6484,87,annual bonus,8497.57,2016-12-15 00:31:15,
6485,87,salary,1755.65,2016-12-30 00:31:15,
6486,87,salary,2191.44,2017-06-30 00:31:15,
6487,87,training,7093.64,2017-07-01 00:31:15,
6488,87,salary,1387.32,2017-09-15 00:31:15,
6489,87,salary,1047.17,2017-12-15 00:31:15,
6490,87,annual bonus,8291,2017-12-15 00:31:15,
6491,87,salary,1279.64,2018-03-30 00:31:15,
6492,87,salary,1880.23,2018-06-15 00:31:15,
6493,87,training,5511.64,2018-07-01 00:31:15,
6494,87,salary,,2018-11-30 00:31:15,sick
6495,87,annual bonus,8146.73,2018-12-15 00:31:15,
6496,87,salary,,2019-02-15 00:31:15,leave
6497,87,salary,1713.24,2019-03-15 00:31:15,
6498,87,training,7611.92,2019-07-01 00:31:15,
6499,87,salary,1280.67,2019-08-30 00:31:15,
6500,87,salary,1244.12,2019-11-15 00:31:15,
